name,num_films
Claire Denis,12
Keoni Waxman,12
John G. Young,1
Doug Pray,5
John Murlowski,8
Susan Streitfeld,1
Larry Bishop,2
Jon Sherman,2
Greta Schiller,2
Herb Gardner,1
Carl Prechezer,1
Jonathan McKinstry,4
Tony Randel,5
Steve White,1
Damiano Damiani,19
Tom Bery,1
Paul Morrissey,13
Antonio Margheriti,26
Fred Walton,3
Irvin S. Yeaworth Jr.,2
Ralph Carmichael,1
Bert Smith,1
Jeffrey Bloom,2
James Whale,10
Dan Curtis,11
Maria C. Connors,1
Chris Anthony Miller,1
Andy Werderitsch,1
Max Jones,1
Joshua Culp,1
J. Lee Thompson,35
Paul Schrader,19
F.W. Murnau,10
Augusto Caminito,1
Mario Caiano,4
Luigi Cozzi,8
Klaus Kinski,1
Maurizio Lucidi,6
Bob Rafelson,11
Kevin Spacey,2
Barbra Streisand,3
Lars von Trier,21
Ole Bornedal,8
Jonathan Frakes,7
Scott Hicks,10
Billy Bob Thornton,4
Michelangelo Antonioni,18
Joe Berlinger,11
Bruce Sinofsky,5
Hans Petter Moland,7
Patrice Leconte,20
Curzio Malaparte,1
Bruce Crone,3
Gayle Simon,1
Paul Huston,2
Nicholas Meyer,7
William Shatner,4
Leonard Nimoy,6
Patricia Birch,1
Daniel J. Sullivan,1
Joseph H. Lewis,14
Barbara Bass,1
Tom Joyner,2
L. Andrew Stone,3
Joe Alves,1
Alexander Payne,8
Cameron Crowe,10
Ethan Coen,10
Anjelica Huston,2
Jerry Zaks,1
Ellen H. Schwartz,1
Martin Donovan,6
Mike Judge,4
Yvette Kaplan,3
Tony Kluck,1
Brian Mulroney,1
Chris Prynoski,3
Nicholas Mastandrea,5
Dennis Bradford,1
Erik Olson,3
Patricia Woodbridge,1
Robert Harling,1
Terry George,6
Dan Ireland,6
Albert Brooks,7
Martin Childs,1
Kevin Kavanagh,1
Murray Lerner,5
Ralph Ziman,3
Robert Young,5
Robert Butler,9
Michael Rymer,4
Roger Christian,8
Thomas Carter,6
François Dupeyron,3
Steven Paul,1
Andrew Birkin,2
Ann Harris,1
David Sardi,3
Peter Baldwin,2
E. Max Frye,1
Stefan Schwietert,1
Jan Svěrák,6
Jan Vlasák,1
Vondie Curtis-Hall,5
Christopher Guest,8
Sergei Bodrov Jr.,3
Craig Rosenberg,2
R. Paul Miller,1
Bob Spiers,2
Stephen Kessler,3
David Lynch,30
Jerry Ballew,1
Merzak Allouache,3
Peter Spirer,1
Mark Christopher,3
Peggy Rajski,1
Nickolas Perry,3
Theodore Witcher,1
Greg Mottola,6
Josh King,4
Stephanie J. Gordon,1
Mark Dindal,3
Robert Townsend,9
Emma-Kate Croghan,2
Shuki Levy,1
David Winning,8
Tsui Hark,22
Tom Reta,5
K.C. Colwell,5
Martin A. Kline,4
Serge Sretschinsky,1
George Armitage,4
Leslie Greif,2
Lynne Stopkewich,5
Tom Schulman,1
Jack Green,1
Alex Sichel,1
Seth Zvi Rosenfeld,3
Nana Dzhordzhadze,2
David Mirkin,2
Peter Duncan,3
Jay Roach,12
Jonathan Mostow,5
Gregor Nicholas,1
Daniel Taplitz,2
Mo Ogrodnik,2
Kiefer Sutherland,2
L.A. Puopolo,1
Ronny Yu,9
Kevin Kavanaugh,4
Seth Reed,4
Ira Gilford,1
Ron Gress,1
Gary Tomkins,2
Frederic Evard,2
Franck Lebreton,1
Olivier Horlait,2
Paul Kirby,1
Aimée Peyronnet,1
Frédéric Garson,1
Kelly L'Estrange,1
Camille Lipmann,1
Chris Carreras,7
Jamie Christopher,2
Simon Downes,1
Robert Grayson,2
Susan Inge Wood,1
Kevin Westley,2
Didier Kwak,1
Kevin Bacon,2
Agnès Varda,12
Jean-Paul Savignac,2
Joe Mantello,1
Masayuki Suo,3
Dee McLachlan,3
Duncan McLachlan,2
Kevin Allen,3
Griffin Dunne,6
Mark Herman,6
David Hare,5
John Berger,2
Sergio Mimica-Gezzan,7
Sean Hobin,2
David Devlin,1
Jacques Doillon,5
Dale Rosenbloom,1
Emilio Estevez,6
Clare Peploe,2
Simon West,9
Julia Dyer,2
Laetitia Masson,2
Denis L. Stewart,1
Daniel Ross,1
Robert J. Bacon,1
Robert Patton-Spruill,2
Adrienne Shelly,3
Dana Lustig,4
Charlie Daboub,1
Jim Wilson,4
Stephen T. Kay,7
Yvonne Rainer,2
Shinya Tsukamoto,13
Cédric Klapisch,10
Mohsen Makhmalbaf,8
Tony Gatlif,11
Scott Michell,1
Scott P. Murphy,1
John Cameron,1
David Nakabayashi,4
Doug J. Meerdink,3
Sally Thornton,2
Brad Ricker,3
Shirley Barrett,1
John Milius,9
Víctor Albarrán,1
Roberto Cirla,1
Malcolm Middleton,2
Patrick Clayton,1
Mark A.Z. Dippé,8
Charles Martin Smith,8
Neil LaBute,10
Sam Pillsbury,8
Helen Jarvis,13
Kenneth Johnson,10
Bill Duke,8
Andy Cadiff,3
Bob Munroe,1
Brett Ratner,12
John Nicolella,1
Nancy Patton,1
Tony Vitale,1
Miguel Arteta,7
Philip A. Patterson,2
Mimi Leder,5
Ivan Bartling,1
J. Stephen Buck,1
Linda Montanti,1
George Tillma,6
Matthew Harrison,1
Robert Kurtzman,3
Félix Enríquez Alcalá,3
Seth Cirker,2
John Patrick Kelley,1
Keith Samples,3
Gavin Wilding,2
Lionel C. Martin,2
Peter Cattaneo,3
Nancy Meckler,2
John Madden,12
Jim Gillespie,4
Stuart Gillard,15
Andy Wilson,2
Mark Waters,10
Andrew Niccol,6
Charles Sturridge,8
John O'Hagan,1
Morgan J. Freeman,5
Kasi Lemmons,4
Jeb Stuart,2
Jim Kouf,4
Trey Batchelor,2
Robert Downey Sr.,5
Costa-Gavras,18
Robert Jazadziski,1
Josh Pate,1
Jonas Pate,3
Paul Thomas Anderson,8
Alex Zamm,12
Peter Howitt,6
Richard Whelan,1
John R. Leonetti,4
Billy Hopkins,1
Bill Westley,2
Gary Goldman,8
Mary Clarke-Miller,1
Steve Cooper,1
Bill Boes,2
Mark Oppenheimer,1
Susan Walter,1
Scott Harris,1
Robert Duvall,3
Agnès Merlet,2
Sean Mathias,1
Ash Baron-Cohen,3
Louis Saïa,1
Raja Gosnell,9
Martin Kitrosser,2
Gore Verbinski,10
Cindy Sherman,1
Rodney Gibbons,8
Bret McCormick,1
Roger Spottiswoode,19
Seth Michael Donsky,1
Gaël Morel,4
Richard Friedenberg,4
Alan Rickman,2
Jeff Rafner,1
Donald Murphy,6
Alain Berliner,3
Sean McNamara,19
George Mendeluk,6
Darin Scott,5
Joseph Dorman,2
Dean Semler,2
Fiona Scott,3
Paul Messer,1
Manny Coto,5
David F. Klassen,5
Mikael Salomon,11
Matt Earl Beesley,3
Stefan Schwartz,1
Gary Myers,1
Nancy Ford,2
Brian Evans,1
Bret Michaels,1
Charlie Peters,2
Alexander Sokurov,19
Antoine Fuqua,12
Mark Pavia,2
Millicent Shelton,1
Frank Coraci,8
Michael Paxton,1
Robert Dornhelm,5
Susie Cullen,2
Roberto Benabib,1
Aldric La'Auli Porter,4
William M. Connor,3
Kari Skogland,10
David W. Krummel,1
Vincent Lascoumes,4
Richard Kwietniowski,2
Jorge Fons,1
René Villarreal,1
Mario Zaragoza,1
Avelino Rodríguez,1
David Breashears,1
Stephen Judson,1
Greg MacGillivray,4
Jonathan Darby,1
Peter O'Fallon,2
Randall Wallace,4
John Roberts,2
Takeshi Kitano,18
Bob Gosse,3
M. Night Shyamalan,12
Howard Goldberg,1
James Toback,9
Steve Boyum,8
Rick Johnson,1
Ice Cube,2
Cliff Lanning,3
Craig Lahiff,2
Thomas J. Mack,3
David Mamet,11
Barnet Kellman,3
Jake Kasdan,6
Gary Oldman,1
Finn McGrath,2
Daniel Toland,2
Ken Tuohy,1
John Johnson,3
Jim Morahan,2
Anthony Hickox,11
Julie Davis,4
David DeCoteau,16
Juan José Campanella,6
Alan Smithee,7
Todd Holland,3
Sammo Hung,18
Abbas Kiarostami,26
Mike van Diem,2
Pål Sletaune,3
John Warren,2
Larry David,1
Kirk Wong,2
Carl Schenkel,6
Tim McCanlies,4
Leonid Boyko,1
Vyacheslav Krishtofovich,1
James F. Robinson,1
Jill Sprecher,3
Paul Sonski,4
Masako Masuda,1
Eric Rosenberg,1
Alex Jaeger,4
Thom Fitzgerald,6
Frederik Du Chau,3
William Ladd Skinner,3
Maya Shimoguchi,3
Kim H. Winther,4
Nanci Roberts,1
Thomas Hollier,1
Warren Beatty,5
Christina Fong,2
Don Roos,4
Michael Martin,1
Erik Skjoldbjærg,5
Antonio Tibaldi,1
Scott Reynolds,3
Laura Brock,1
Henry Bronchtein,1
Caroline Link,5
Harry Elfont,2
Deborah Kaplan,2
Des McAnuff,3
Lisa Cholodenko,4
David Leland,5
Lavinia Currier,1
Majid Majidi,7
Tim Kirkman,3
Tiffanie DeBartolo,1
Christopher Scott Cherot,2
Manuel Pradal,2
Tony Bancroft,1
Barry Cook,3
Marc Evans,6
Rob Bowman,4
Paddy Breathnach,5
Chris Eyre,5
Vincent Gallo,2
Geoff Hubbard,7
Ron Mendell,1
Wendy Riva,2
J. Tom Archuleta,1
Mark W. Mansbridge,4
Darren Aronofsky,6
Susan Skoog,1
Edward D. Wood Jr.,6
Harry Beaumont,14
Wesley Ruggles,14
Doran Cox,7
F.D. Langton,1
Dewey Starkey,6
Edmund Goulding,17
Douglas Shearer,55
Frank Lloyd,10
William Dieterle,30
Laurence Olivier,5
Robert Rossen,9
Cecil B. DeMille,29
Earl Bellamy,11
Delbert Mann,20
Paul Helmick,4
Jerome Robbins,1
Robert E. Relyea,3
Jerome  M. Siegel,1
Colin M. Brewer,2
Terence A. Donnelly,1
William C. Gerrity,2
Steve Perry,1
Thomas John Kane,1
Ira Halberstadt,1
Lewis Gould,1
Hugh Hudson,8
Biao Wang,1
Cherylanne Martin,1
Cara Giallanza,4
Katterli Frauenfelder,4
Tim Donahue,2
Alex Cox,6
Jim Henson,7
John Hughes,8
Jack Sholder,10
Sean S. Cunningham,6
Joseph Zito,5
Danny Steinmann,3
Tom McLoughlin,13
John Carl Buechler,4
Rob Hedden,2
Rick Rosenthal,7
Tommy Lee Wallace,3
Dominique Othenin-Girard,2
Paul Lynch,5
Bruce Pittman,3
Peter R. Simpson,1
Ron Oliver,16
Clay Borris,1
John Lafia,4
Jack Bender,4
Tobe Hooper,18
John Bruno,4
Gary Sherman,6
Charles Bailey,1
William Peter Blatty,2
Terry Miller,1
Theresa Connelly,1
Michael Oblowitz,6
Slatan Dudow,1
Ronald Neame,17
Irwin Allen,9
Gary Nelson,6
Robert G. Shannon,1
Vincent McEveety,14
Jack Donohue,4
Austen Jewell,1
Graham Heid,3
Norman Wright,1
Sakae Hirosawa,2
Hiromichi Horikawa,1
Yasuyoshi Tajitsu,1
Yoshirô Muraki,1
Kevin Phipps,4
José María Alarcón,1
Raul Paton Garcia,1
Adrian Lyne,8
David Nutter,3
Alexander Laurant,3
Adam Goodman,1
Martin Krauka,2
Tommy O'Haver,5
Zhang Yuan,5
Herb Taylor,2
Rupert Wainwright,3
Jeff Blyth,1
Charles Jarrott,11
Steven Hilliard Stern,7
Burny Mattinson,2
David Michener,1
Kenny Ortega,10
Fletcher Markle,4
Barry K. Thomas,2
Nancy Meyers,6
David Zucker,10
Sarah Kelly,1
Sandra Goldbacher,3
Jacques Tourneur,21
Harry Mancke,3
José María Ochoa,3
Peter Masterson,6
Liliana Cavani,3
István Szabó,8
Jeremy Kagan,10
Michael Serrian,1
Glen Keane,1
Duncan Marjoribanks,1
Matthew O'Callaghan,4
Ruben A. Aquino,1
Andreas Deja,1
Mark Henn,3
Tony Lucibello,1
Elizabeth Scherberger,3
David Till,1
Alicia Keywan,1
Nancey Pankiw,2
Caroline George-Kohne,1
Alistair MacRae,1
Debra Gjendem,1
Tom Doherty,1
Hendel Butoy,2
Alan Zaslove,1
Toby Shelton,3
Steve Trenbirth,3
Warwick Gilbert,3
Kazuo Terada,1
Saburo Hashimoto,1
Ian Harrowell,2
Takamitsu Kawamura,1
Walter Murch,1
Charles Bishop,2
Michael Murray,1
Ian Hickinbotham,1
Kieron Phipps,2
Harve Foster,1
Xavier Koller,3
Walt Disney,6
Steven Lisberger,4
Ralph Bakshi,10
Mark Raggett,6
Stephen King,1
Lewis Teague,12
Fritz Kiersch,5
Dan Kuenster,1
Scott Printz,1
David Hamburger,1
Hélène Lafrance,1
Jesse Peretz,4
John Hamburg,4
Ulrike Koch,1
Jim Chory,1
John Board,1
Jerry Lewis,11
Charles A. Nichols,4
Iwao Takamoto,1
Martin Rosen,2
Dusty Symonds,2
Michael Chapman,2
Ethan Wiley,3
Jamie Uys,4
Richard Martin,3
Steve Danton,6
Kevin Rodney Sullivan,4
Tamara Jenkins,2
Pupi Avati,18
Bigas Luna,5
Chuck Parello,2
John De Bello,4
Peter George,1
Stephen Norrington,4
Michael Neumann,2
Rebecca Strickland,1
Randa Haines,6
Alan Cohn,1
Pat Proft,1
Brad Anderson,8
Sarah Kernochan,2
Vincent Ward,4
Howard Joslin,3
Basil Keys,2
Bill Plympton,9
Robert Bierman,2
François Ozon,19
James W. Skotchdopole,1
Glen Trotiner,3
Joe Napolitano,2
Bob Saget,2
William Nicholson,1
Saul Wurtzel,1
Bernard B. Brown,11
William Tummel,5
Fred Frank,6
Charles Previn,3
Louis Levy,3
Pen Tennyson,3
Jack Hulbert,1
Paul Murray,1
André Charlot,1
John Reynders,1
Frank Mills,2
Francis Lee,2
Vincenzo Natali,8
Anastasia Masaro,1
Andrew Rucklidge,1
Greg Sigurdson,2
Timothy Hutton,1
Troy Byer,2
Lance Hool,3
Mark Steven Johnson,5
Robert Towne,4
Tony Bill,7
Lewis John Carlino,3
Tamar Simon Hoffs,1
Paul Brickman,2
Peter Sellars,1
Silvio Narizzano,5
Charles Band,21
Peter Manoogian,5
Jerry Schatzberg,10
Carl Schultz,1
Dan Aykroyd,1
Terry Hughes,5
Matthew H. Rowland,1
David Veloz,1
Jerzy Domaradzki,1
Lance Mungia,2
Ramin Niami,2
Mishka Cheyko,3
Jean-Claude Bourdin,1
Jamie Blanks,4
David Dobkin,6
Shekhar Kapur,7
Lindsay Anderson,7
Piers Haggard,6
Richard Quine,16
Peter Sellers,1
Gordon Douglas,34
Susanna Styron,1
Eric Darnell,5
Tim Johnson,5
George Bruder,1
John Pieplow,1
John Maybury,3
Marc Levin,6
Arthur Marks,6
Stefan Ruzowitzky,7
Anthony Waye,2
Evan Dunsky,1
William Ryan,2
Gary Ross,4
William Arnold,1
Bennett Miller,4
Roberto Benigni,6
Gianni Arduini,2
Trey Parker,7
John Harrison,4
Tony Kaye,3
Mark Cotone,3
David Larson,1
S.R. Bindler,2
Richard LaGravenese,7
Hype Williams,1
John Warnke,3
Jess Gonchor,1
T. Sean Ferguson,1
Poppy Luard,1
Enrique Echeverría,1
Martin Brest,6
Bruce McDonald,9
Kevin Fair,11
J. Todd Anderson,1
Andrei Konchalovsky,19
Eugene Corr,1
Bryan Forbes,10
James D. Parriott,1
Dominique Delouche,1
Moraldo Rossi,2
Franco Ferrara,4
Norton Virgien,3
Igor Kovalyov,3
Andrew Stanton,5
Kátia Lund,4
Walter Salles,11
João Emanuel Carneiro,1
Sérgio Machado,2
Vinicius Coimbra,1
Predrag Antonijević,2
Kirk Jones,6
Thomas Vinterberg,8
Koji Hashimoto,3
R.J. Kizer,2
Merian C. Cooper,4
Ernest B. Schoedsack,8
John Guillermin,19
Susan Seidelman,9
John Glen,8
Barbara Broccoli,3
Jerry Paris,8
Jim Drake,2
Alan Myerson,3
Peter Bonerz,1
George Miller,10
Dean Parisot,6
Neil Abramson,2
Peter Berg,10
Ferzan Ozpetek,10
Jo Graysmark,1
Troy Miller,12
Brenda Chapman,2
Steve Hickner,2
Glenn A. Jordan,10
Alfred Newman,10
George Seaton,11
John D. Hancock,6
Craig Huston,1
Otta Hanus,1
Jacques Hubert,2
Phillip Norwood,1
Sylvester Stallone,8
Jack Fisk,3
Alan Metter,5
Paul Greengrass,9
Terrence Malick,9
John Frick,1
Maya Angelou,1
Anthony Drazan,3
Cordelia Hardy,2
J.S. Cardone,8
Anand Tucker,4
Willard Carroll,1
Shane Meadows,8
Brian Robbins,9
Rod Amateau,3
Willard Huyck,3
Tibor Takács,12
Barry Birnberg,1
Julia Bourque,1
Kurt Neumann,12
Chris Walas,2
Glen W. Pearson,1
Mark L. Lester,16
Jeff Burr,10
Kim Henkel,1
Glen Pitre,2
Peter Faiman,2
John Cornell,2
Jeff Kanew,8
Anne Fontaine,10
Álex de la Iglesia,15
José María González Sinde,1
Jorge Sempere,1
Robert Iscove,10
Nancy Savoca,6
Joe Carnahan,8
Michael Powell,24
Daphna Kastner,1
Brian Helgeland,6
Mark Tarlov,1
Myles Berkowitz,1
James Moll,5
René Laloux,8
Julia Sweeney,2
Darren Stein,2
Samira Makhmalbaf,5
Hana Makhmalbaf,2
Marzieh Makhmalbaf,3
Akbar Meshkini,2
Risa Bramon Garcia,1
Jason Weil,1
Michael Davis,4
Richard Wenk,4
Shôhei Imamura,19
Mary Lambert,10
David Price,2
James D.R. Hickox,3
William Castle,29
Henry Hathaway,46
Jack Smight,11
Jerry Jameson,11
James Goldstone,9
Bob Bender,1
Don White,1
Steven P. Sardanis,1
Philip Ball,1
Wes McAfee,1
Michael Crichton,6
William Kissell,4
Robert Doudell,1
Ted Post,10
Don Taylor,9
Corey Allen,2
Mark Robson,23
David Lowell Rich,8
Roger Kumble,6
Guy Ritchie,10
Adam Bernstein,3
P.J. Castellaneta,1
Stuart Burkin,1
Katt Shea,2
Dan Morski,2
Charles Dwight Lee,1
Christopher Roberts,1
Bob Balaban,5
Wolf Rilla,1
Anton Leader,1
Bob Clark,17
Robert DeFranco,1
Gaspar Noé,8
Ricardo Spinacé,1
Katja von Garnier,4
Marshall Herskovitz,2
Barry J. Hershey,1
Maurice Joyce,1
Sam Miller,3
Tony Goldwyn,4
Jules Cook,1
Tony Williams,5
Gil Junger,9
Carlos Saura,21
Erick Zonca,4
Marion Vernoux,4
Philip Saville,5
Hilary Brougher,3
Christopher Nolan,12
Dave Meyers,2
Julio Médem,9
George Haas,1
Olivier Ducastel,5
Jacques Martineau,5
Bradley Battersby,1
Alejandro Amenábar,6
Dariusz Jabłoński,1
James Merendino,5
Ho Meng-Hua,7
Jennifer Baichwal,4
Sue Whitaker,3
James Armstrong,1
Rodman Flender,4
Simon Shore,1
Wu Tian-Ming,1
Tony Bui,2
Frank Heath,6
Dick Moder,3
Thom Eberhardt,7
Jim Wynorski,24
Kristine Peterson,6
Richard Williams,3
Rob Sitch,3
Linda Kandel,1
Paul Quinn,1
Joan Chen,2
David Raynr,5
Hirokazu Koreeda,12
Daniel Lee,9
David Moreton,1
Leslie Woodhead,1
Bud Greenspan,1
Peter Chan,7
Amos Poe,5
Wojciech Has,5
Karl Freund,2
Terence Fisher,26
Paul Sawtell,2
Mack V. Wright,6
Leslie Goodwins,3
Reginald Le Borg,13
Hans J. Salter,1
Christy Cabanne,8
Frank Perry,11
Richard Lester,19
Roy Button,1
Maurice Fowler,1
Raoul Girard,1
Gareth Tandy,1
Terry Madden,1
Paul Storey,1
Sidney J. Furie,25
Tod Browning,15
Erle C. Kenton,6
Edgar Fairchild,1
Joseph A. McDonough,4
David Broekman,1
Rowland V. Lee,8
Jack Otterson,2
Roy William Neill,14
Robert Siodmak,16
George Waggner,8
Vernon Keays,3
Philippe Mora,12
Jack Arnold,14
Jim Sharman,2
Mikel Conrad,1
Andrew Solt,3
Malcolm Leo,3
Christian Nyby,2
Arthur Siteman,1
Byron Haskin,13
Robert Gordon,3
Leonard Katzman,1
Don Siegel,28
William Beaudine Jr.,1
Fred F. Sears,14
Gene Anderson Jr.,2
Roger Corman,36
Virgil W. Vogel,3
Josef Rusnak,5
Theo Angelopoulos,15
María Ripoll,4
Kristi Jacobson,2
Lori Silverbush,3
William Roth,1
Robert Meyer Burnett,1
Alain Zaloum,1
Yvan Le Moine,1
Chris Buck,4
Andrew J. Kuehn,1
Tom Tykwer,11
Roger Nygard,4
Rowan Woods,3
Emma Schofield,1
Debbie Antoniou,1
Francis Veber,12
John Tatoulis,2
Eric Stough,1
Scott Ziehl,6
Leos Carax,7
Olivier Assayas,14
Chris Weitz,6
Paul Weitz,10
Lisette Thomas,2
Mark Pellington,7
Tim Hill,6
Daniel Myrick,5
Eduardo Sánchez,7
Rick Famuyiwa,5
Peter Giuliano,1
Michael Patrick Jann,1
Tomas Voth,3
Jana Spotts,1
Paula Lucchesi,1
David Kellogg,2
Jim Fall,3
Nick Navarro,2
Ligia Ornelas,1
David Sandefur,2
Kinka Usher,1
Michael Polish,10
Milton Carter,1
Marshall Green,2
François Truffaut,24
Gene Saks,5
Peter R. Hunt,7
Stephen Carpenter,2
Jeffrey Obrow,3
Bertrand Blier,13
Jerrold Freedman,2
Norman Dorme,2
Jeffery Delman,1
Graeme Clifford,3
Károly Makk,6
Brad Bird,6
John Rusk,4
Scott Robertson,3
Charles E. McCarry,2
Paul McGuigan,8
Tod Williams,4
John Turturro,5
Gary Sinyor,3
Chad S. Frey,2
Adam Rifkin,8
Anne Wheeler,5
Ana Kokkinos,1
Phil Jones,2
Iain Pirret,1
Christian Robinson,2
Anna Maria Tatò,1
Joseph Henabery,6
Peter Hall,4
Buck Henry,2
Gene Wilder,4
Ian MacNaughton,2
Mike Hodges,10
Graham Baker,4
Ken Finkleman,3
Masami Hata,3
William T. Hurtz,3
Kevin Williamson,1
Mic Rodgers,1
Jeff Franklin,2
Satoshi Kon,4
Philip Frank Messina,1
Chuck Workman,4
Crane Wilbur,2
Bill Colleran,1
John Gielgud,1
Nanette Burstein,6
Brett Morgen,5
Patrice Toye,2
Rand Ravich,1
Kevin Brodie,2
Hugh Johnson,1
Aris Iliopulos,1
Ziad Doueiri,3
Mike Barker,6
Hampton Fancher,1
Masanori Hata,1
Alfred Sole,3
S.F. Brownrigg,2
Joseph Sargent,35
George Dunning,1
Sam Mendes,7
Catherine Smith,1
Tony Adler,2
Rosemary C. Cremona,4
Tinto Brass,16
Bob Guccione,1
Giancarlo Lui,1
Kurt Voss,5
Christian Vincent,5
Al Jennings,4
Miles Middough,1
George Abbott,3
Dave Kupczyk,1
Ken Russell,19
Tom DeSimone,2
Jackie Chan,15
Eric Tsang,3
Peter Kassovitz,1
Bruce McCulloch,4
Audrey Wells,2
Gary Halvorson,2
Kevin Elders,1
John Schultz,7
Mark Illsley,2
Jake Scott,2
Andy Mingo,1
Bernard McEveety,5
Dave Fleischer,10
Don Coscarelli,8
Richard Franklin,6
Anthony Perkins,1
Nate Watt,7
Kimberly Peirce,3
Tessa Blake,1
Cédric Kahn,5
José Luis Garci,5
Salvador Gómez Cuenca,1
Jeff Abugov,1
Marcel Carné,10
Pierre Blondy,1
Yuen Woo-ping,11
Elven Webb,1
John Hollingsworth,5
John Byrum,4
Terry Sanders,1
Philippe Collin,2
Preston Sturges,9
Barton Adams,3
Mel Epstein,1
Sigmund Krumgold,1
Eliseo Subiela,6
Lionel Newman,2
Charles Vidor,15
Ben Kadish,2
Régis Wargnier,4
Lal Harindranath,1
Robert Aldrich,30
Colin Grimes,1
James Bridges,8
Ken Thorne,1
Guy Hamilton,17
Terence Young,18
David C. Anderson,1
Tonino Valerii,9
Franco Giraldi,1
Julio Sempere,3
Jamaa Fanaka,3
William Beaudine,32
Tom McNamara,1
Lawrence Kane,1
Jennifer Wynne Farmer,1
Valerie Red-Horse,1
David Evans,2
Frank Whaley,3
Harmony Korine,10
Robert Marcarelli,3
Mervyn LeRoy,38
Bob Fosse,6
Louis Morneau,6
Malcolm D. Lee,9
Christopher Surgent,1
Antonio Banderas,1
Damon Santostefano,4
Michael Cristofer,3
Hans Berggren,1
Kristen Ploucha,3
Mary Ellen Woods,1
Tamara Hernandez,1
George Pavlou,1
David Riker,2
William Malone,5
Clare Scarpulla,2
Scott Cameron,1
Simone Farber,1
Spike Jonze,14
Eric Styles,4
Adam Abraham,1
Hayao Miyazaki,14
Donal Lardner Ward,1
Radu Mihaileanu,4
Jon Billington,6
Claude Paré,4
Ricky Friedman,1
Margie Stone McShirley,1
Steven Schwartz,2
Chris Smith,5
Don McKellar,2
Jean-Pierre Dardenne,8
Luc Dardenne,8
Buster Keaton,36
Brian Yuzna,7
Oz Scott,5
Michael Gornick,1
Clyde Bruckman,5
Edward Hearn,1
H. Bruce Humberstone,21
Sam Taylor,16
Arnold Laven,7
Rick Roessler,1
Bruce Malmuth,4
Shirô Moritani,3
Masanobu Deme,3
Yoshifumi Honda,1
Bob Logan,2
Boris Sagal,11
Linda Conaway-Parsloe,1
Ken Wiederhorn,5
Maria Maggenti,2
Peter Duffell,3
Craig Bolotin,2
James Alan Hensz,1
Deborah Mannis-Gardner,1
Michael Haigney,4
Kunihiko Yuyama,22
Richard Shepard,7
Daniel Pyne,1
William Nigh,11
Terry O. Morse,4
Bernhard Wicki,4
Andrew Marton,7
Eric Bross,6
Kinji Fukasaku,16
Toshio Masuda,3
Paul Newman,5
W.D. Richter,1
Ramón Menéndez,3
Frank Willson,1
Darko Mitrevski,3
Aleksandar Popovski,1
Lola García,1
Jean Rollin,13
Charley Rogers,3
Gus Meins,2
Frank Shaw,9
Gerardo Guerrieri,1
Willy Ferrero,1
Hiroshi Inagaki,7
Edward O'Fearna,14
Wingate Smith,7
Martin Ritt,22
Alan E. Muraoka,1
Tony Gittelson,1
Gregory A. Weimerskirch,1
Jack Gallagher,1
Tom Moore,2
Dawn Brown,1
Kenneth Hardy,1
Ian Hunter,1
Lee Unkrich,4
Kyle Balda,6
Galyn Susman,1
Dylan Brown,1
David Skelly,1
Gavin O'Connor,6
Mario Bava,28
Ida Lupino,8
Bill Milling,1
Chris Seagers,1
Scott Elliott,1
Victor Mignatti,2
Marshall Neilan,3
Alfred E. Green,19
Jean Renoir,27
George W. George,1
Andrew V. McLaglen,21
Jefferson Sage,1
Steven Kampmann,2
William Porter,1
Robert F. Hill,4
Edward F. Cline,32
Robert Ives,2
Jack Nicholson,3
Frank Tashlin,17
Mike Mitchell,6
William Cruse,1
John Asher,10
Tim Roth,1
Roger Heman Sr.,1
Roland West,4
Peter Bogdanovich,20
Nathan H. Juran,15
Gaëtan Brizzi,2
Francis Glebas,2
Martha Fiennes,2
Matthew Warchus,2
Radley Metzger,6
James B. Harris,4
Robert Ellis Miller,7
John English,4
William Witney,12
Franklin Adreon,2
Ronald Spencer,1
Mario Camerini,1
John Fenner,2
Alessandro Alberti,3
Steve Carr,8
Julie Taymor,3
Roberto Casale,2
Jennifer Leitzes,1
Julian Goldberger,2
Aviva Kempner,3
Jay Russell,6
Scott Meehan,1
Marion Hänsel,3
Santosh Sivan,3
John S. Robertson,6
Shaw Lovett,1
Kuki López Rodero,1
Roberto Parra,1
Joe Nayfack,1
George Sidney,22
Wolfgang von Ungern-Sternberg,1
Henry King,30
David Womark,2
Gene Quintano,4
Ken Goch,1
Ivan Passer,9
Bruce Timm,5
Eric Radomski,2
Jesús Franco,24
Curtis Harrington,9
Francesco Rosi,17
Lorin Maazel,1
Hiroshi Teshigahara,7
Kris Isacsson,1
Alfonso Albacete,2
Miguel Bardem,1
David Menkes,3
Luis Oliveros,3
Ana Hernando,1
Irving Rapper,16
George Fowler,1
Herbert Blaché,1
Winchell Smith,1
Desmond Davis,3
Charles R. Rondeau,2
Art Linson,2
George Englund,2
Mikael Kristersson,1
Khyentse Norbu,2
Alejandro Springall,1
Mikhail Kalatozov,6
Amy Sayres,2
Stephen Surjik,3
Deepak Nayar,1
Richard Oswald,6
Fran Rubel Kuzui,1
Benoît Poelvoorde,1
Rémy Belvaux,1
André Bonzel,1
Gary Sinise,1
Troy Duffy,2
Eric Blakeney,1
Ventura Pons,2
Monika Treut,1
Lorenzo Doumani,1
